cell_id,cycle_index,raw_cycle_idx,ambient_temperature,capacity,soh,v_start,v_end,v_min,v_mean,v_std,i_mean,t_start,t_max,t_mean,t_rise,discharge_duration,energy_discharged,eol_threshold,eol_cycle,rul_true,capacity_diff,is_regeneration,degradation_rate
B0033,89,219,24.0,1.448711504158192,72.4355752079096,4.1956602220307575,3.6909327969669823,1.817348554391127,3.3585848303538435,0.38103222959163685,1.8440973546249275,23.545043770797083,53.85443523479271,37.85402355267617,30.309391463995627,3088.328,4.725951241609396,1.4,1,0,-0.011028595460376156,0,-0.005115141912489696
B0033,90,221,24.0,1.4666759762884336,73.33379881442168,4.1955373937605405,3.6899564516458674,1.8401196811491933,3.35905242705326,0.37704082003448447,1.8441223646043912,24.104284211686107,54.312710923117564,38.470904652851125,30.208426711431457,3095.687,4.742419456188312,1.4,1,0,0.01796447213024166,1,0.0006319390907639555
B0033,91,223,24.0,1.4689502109504418,73.44751054752209,4.195536714662514,3.6892322843321015,1.8717606752777658,3.362682403709533,0.3715144653138549,1.8445071611776023,24.89106878971231,54.717249684368554,39.05355467673962,29.826180894656243,3102.062,4.76512037331837,1.4,1,0,0.0022742346620081566,0,0.003248128580321108
B0033,92,225,24.0,1.471116588522042,73.55582942610211,4.1955231496734555,3.688826664285261,1.9004154638642285,3.3650098815184712,0.3673486781298291,1.8447179134276697,25.76650414684967,55.03279239327084,39.44221992740732,29.26628824642117,3107.141,4.782655795750611,1.4,1,0,0.0021663775716003197,0,0.0030772407598034677
B0033,93,229,24.0,1.4473012364654927,72.36506182327463,4.195939576756794,3.6911546656704517,1.7953236556353753,3.3557747858772635,0.3852001543830487,1.842164817595224,23.839840978745034,54.39303449657184,38.22999069332894,30.55319351782681,3090.719,4.7134470866244085,1.4,1,0,-0.023815352056549388,0,-0.0024877726306150815
B0033,94,231,24.0,1.4205315547561643,71.02657773780821,4.195006589145168,3.692378857042203,1.7802670666869505,3.3539193468726696,0.3894644921960091,1.8405698669540937,23.31338109101959,54.05963088053671,37.758104647901995,30.74624978951712,3069.812,4.6678360538473465,1.4,1,0,-0.026769681709328363,0,-0.005635989880405523
B0033,95,233,24.0,1.4241466094817417,71.20733047408709,4.200886512488945,3.6939420798173916,1.921681538108464,3.3605316490849235,0.3830845622863062,1.8323017442255853,22.966445516601276,53.59788130809244,37.428049618035296,30.631435791491164,3064.437,4.644663610936613,1.4,1,0,0.003615054725577327,0,-0.00850587336133839
B0033,96,235,24.0,1.4412820083364295,72.06410041682147,4.200958313999685,3.6911505233553608,1.7788153560287199,3.3547493929832592,0.3856268907367188,1.8406157622829122,23.727399195198654,54.608136974659445,38.5029228575476,30.88073777946079,3083.25,4.69555677065768,1.4,1,0,0.017135398854687844,1,-0.005533640522802452
B0033,97,237,24.0,1.4448965388921615,72.24482694460808,4.195133561150031,3.691343235546049,1.9534408897799111,3.3635996156389574,0.3738756498532184,1.8326988121959051,24.372887035726052,54.5574027155619,38.83348222581879,30.184515679835847,3076.484,4.6832732650329305,1.4,1,0,0.0036145305557320206,0,-0.005244009925976112
B0033,98,241,24.0,1.4540256354795746,72.70128177397874,4.193623574075107,3.6906407570690027,1.8222744588584345,3.3569917985687048,0.3812084332514825,1.8393007090179736,24.81879586772716,54.99418815591436,39.052180409304285,30.175392288187197,3081.297,4.700633886483318,1.4,1,0,0.009129096587413121,1,0.00134487980281639
B0033,99,243,24.0,1.4226030447542912,71.13015223771455,4.1948883355748166,3.6930000903956093,1.8129227899512983,3.356737655890981,0.38679745012207933,1.8297056790119524,23.757662314577907,54.16320225337546,38.021927947894824,30.405539938797553,3065.953,4.635381515475786,1.4,1,0,-0.03142259072528342,0,0.00041429799962537927
B0033,100,245,24.0,1.410196954589097,70.50984772945486,4.194713943990352,3.694329168801657,1.9001242255219513,3.3595402684946825,0.3851969296789594,1.8209352725825312,23.291578122986426,53.87733726225828,37.73309166360951,30.585759139271854,3055.828,4.596579805344631,1.4,1,0,-0.012406090165194117,0,-0.0027899309785289093
B0033,101,247,24.0,1.4144881298999457,70.72440649499728,4.200794831783912,3.693957317112615,1.8618268075580215,3.3577795891012125,0.3865805426841337,1.8285914763057718,23.294341660637418,54.005408924827464,37.88253804875795,30.711067264190046,3051.468,4.611139035349946,1.4,1,0,0.0042911753108485495,0,-0.005358775687296769
B0033,102,249,24.0,1.431360032946153,71.56800164730765,4.201229193181646,3.6913642256481944,1.7571531937270366,3.3555412354678467,0.38585742464607997,1.8371692618255622,24.429102590518877,55.01715436055076,39.09683297382756,30.588051770031885,3069.0,4.671320127724246,1.4,1,0,0.016871903046207448,1,-0.002707301189201683
B0033,103,253,24.0,1.4515133236517528,72.57566618258764,4.195456528334941,3.6901234930538673,1.8292747932433169,3.3594857050424136,0.3771662941760961,1.837816023009627,25.494140796748844,55.56824997306065,39.85321278395099,30.074109176311808,3079.235,4.7055405250320765,1.4,1,0,0.02015329070559968,1,-0.0005024623655643712
B0033,104,255,24.0,1.4230376757726733,71.15188378863367,4.194509310604787,3.691931727836907,1.7807877780971682,3.358051208135682,0.3841695242482834,1.8280436931767001,24.91662745947381,54.92871435196593,39.04623892631281,30.01208689249212,3070.344,4.650237320498117,1.4,1,0,-0.028475647879079524,0,8.692620367640735e-05
B0033,105,257,24.0,1.396298696255913,69.81493481279564,4.1942429283104055,3.6956701340642484,1.93715684685712,3.3644871236228617,0.38274776524006726,1.8096113968384206,23.69829113096219,53.80101502575858,37.820538353520355,30.10272389479639,3051.4839999999967,4.5656356968719205,1.4,1,0,-0.026738979516760297,0,-0.002779651666636829
B0033,106,259,24.0,1.3979060730399124,69.89530365199562,4.200848155352064,3.6962092020665973,1.8780478013995328,3.361244790495099,0.3880300769288949,1.8091575935883184,23.235049293032375,53.90914216170243,37.73310595477053,30.67409286867005,3054.812,4.55918284980222,1.4,1,0,0.0016073767839994701,0,-0.0033164113720066447
B0033,107,261,24.0,1.4011347560096767,70.05673780048383,4.200565338678372,3.695290652862115,1.8094020919691347,3.35671886762914,0.3919573361218271,1.8167118076018112,23.380069687751234,54.23260277977909,38.006666099531806,30.85253309202786,3046.532,4.56300427475736,1.4,1,0,0.003228682969764307,0,-0.006045055387295273
B0033,108,265,24.0,1.436782528945267,71.83912644726334,4.194606941815903,3.6914451077050088,1.8197773356081153,3.359022917654344,0.38122568694022213,1.8264479842957801,25.56118395535826,55.63045478699343,39.784628994566496,30.069270831635173,3071.782,4.653802386200893,1.4,1,0,0.03564777293559018,1,-0.002946158941297172
B0033,109,267,24.0,1.4370006879546382,71.8500343977319,4.194711355930272,3.6903816418581448,1.8363818810073882,3.360671828990881,0.3781361498029027,1.8267902000568095,26.31223503987549,56.16713312985831,40.35944876635067,29.854898089982818,3074.532,4.663099324832268,1.4,1,0,0.00021815900937127708,0,0.002792602436392988
B0033,110,269,24.0,1.410355528453481,70.51777642267405,4.194653346541879,3.692817256324836,1.75385880069876,3.358394883350331,0.3888444978959193,1.8243917057977057,25.379235128309848,55.53601912262827,39.40096297699252,30.15678399431842,3053.656,4.612700377584417,1.4,1,0,-0.0266451595011572,0,0.0028113664395136074
B0033,111,271,24.0,1.382633397996189,69.13166989980944,4.193960242158124,3.696583006276534,1.977912246538546,3.3625185980231946,0.3855210477712719,1.8064608327119611,23.98859724590372,54.42859597766174,38.23202468655914,30.439998731758024,3031.953,4.51975709265606,1.4,1,0,-0.027722130457292105,0,-0.003054535008744708
B0033,112,273,24.0,1.3699403583067564,68.49701791533782,4.193738828291326,3.696037159027243,1.8406238091435183,3.352730063565273,0.39591040515529957,1.813345064617239,23.555405662288944,54.60293074972065,38.186119358463095,31.047525087431705,3023.5,4.502429687733926,1.4,1,0,-0.012693039689432473,0,-0.006238879540584064
B0033,113,277,24.0,1.3786129327882322,68.9306466394116,4.19371473353332,3.69461557786559,1.793591568720353,3.348905668243179,0.39908162438253303,1.8127387092209186,23.625584537108093,55.29175004355109,38.7565059715467,31.666165506442997,3042.703,4.522873682798753,1.4,1,0,0.008672574481475737,1,-0.011633919231406952
B0033,114,279,24.0,1.8035959863147193,90.17979931573596,4.468345307156076,3.711902445541256,1.880422567759453,3.457384162912773,0.35438006836190017,1.5628707519379117,26.043802780308972,57.637403832441095,39.21824541685028,31.593601052132122,4424.203,5.892776625784705,1.4,1,0,0.42498305352648713,1,0.07331905967201621
B0033,115,283,24.0,1.4234424290662009,71.17212145331004,4.192884657368934,3.6929743730579663,1.9260869684651196,3.376673863925851,0.370999676604148,1.7979343834169685,25.441773230195782,54.65393012817871,39.05310062274121,29.212156897982926,3066.766,4.603417777773153,1.4,1,0,-0.3801535572485184,0,0.0026173801225439774
B0033,116,285,24.0,1.3946003892958663,69.73001946479332,4.194067273871393,3.6947558997229204,1.9774094380313447,3.373391130621014,0.374624966845218,1.7963463690245949,24.594532339233787,54.152949724280695,38.41375319607374,29.55841738504691,3046.125,4.54634188440164,1.4,1,0,-0.028842039770334615,0,0.002393398259935475
B0033,117,287,24.0,1.3961613987822286,69.80806993911143,4.19368013682872,3.6941271533352737,1.8428005555738187,3.364186626496377,0.3849816380373533,1.8032996206609153,24.373486680465138,54.53515875704883,38.46902673499884,30.161672076583695,3033.625,4.52896727249391,1.4,1,0,0.0015610094863622859,0,0.005244208095094427
B0033,118,289,24.0,1.384968608315797,69.24843041578985,4.200481772749099,3.694638900687209,1.7746653306163975,3.358003989298615,0.39300590337543684,1.8108049336910572,24.049102366967954,54.77734925210607,38.5100324254832,30.728246885138116,3028.562,4.526481002493327,1.4,1,0,-0.011192790466431513,0,0.001271135105512977
B0033,119,291,24.0,1.3715114742475478,68.57557371237739,4.193411625017548,3.6952103782601466,1.8460476497404992,3.36155800725267,0.38917714140834836,1.8013083911049832,24.131102383088155,54.64702813763124,38.40063671961678,30.515925754543083,3020.984,4.49081799216868,1.4,1,0,-0.013457134068249221,0,-0.08641690241343429
B0033,120,295,24.0,1.3616865084879255,68.08432542439627,4.190843298670948,3.6965318932238547,1.9599501667839596,3.3646263159375533,0.3855836688381699,1.7919918693222388,24.005938796141717,54.505104228610136,38.39044541549165,30.49916543246842,3017.391,4.462142319494564,1.4,1,0,-0.009824965759622328,0,-0.012351184115655079
B0033,121,297,24.0,1.3796301360966086,68.98150680483043,4.193246621463424,3.69622432207493,1.9111619475065968,3.360892538206702,0.3891486270818432,1.7916272053833764,24.069225329986875,54.421332192558104,38.413629652125955,30.35210686257123,3022.14,4.46041339192005,1.4,1,0,0.017943627608683066,1,-0.0029940506398515422
B0033,122,299,24.0,1.364231776003204,68.2115888001602,4.193431004458486,3.6963000466401517,1.7914848144741025,3.3571675251434945,0.3958154890152153,1.798733884420521,23.9943771246439,54.599932749714995,38.44024987650422,30.605555625071094,3009.016,4.453670423543399,1.4,1,0,-0.01539836009340445,0,-0.006385924555804889
B0033,123,301,24.0,1.3418414512081456,67.09207256040727,4.200650322742635,3.698214147617165,1.8461845656811995,3.3650892446963074,0.3929647343129605,1.7887872050368798,23.85378067018568,54.621715057959925,38.18714693456589,30.767934387774243,3014.672,4.451547378130223,1.4,1,0,-0.022390324795058536,0,-0.008625431421530294
B0033,124,303,24.0,1.3552215695792247,67.76107847896124,4.2006243085499655,3.6983847497656357,1.8424801617142232,3.363027417163423,0.3936844525961825,1.7888403713952685,23.796715031824885,54.55731341596549,38.18649962226669,30.760598384140604,3010.703,4.43585826293681,1.4,1,0,0.013380118371079108,1,-0.003257980933664628
B0033,125,307,24.0,1.3403860264029774,67.01930132014887,4.193448740854408,3.697609803889614,1.8293764049246997,3.3583632498611675,0.39719405190282947,1.7886164084551721,23.946035304437792,55.041315475822266,38.536213089297746,31.095280171384474,3011.75,4.42552214913655,1.4,1,0,-0.014835543176247246,0,-0.004260096416989612
B0033,126,309,24.0,1.3594078914195438,67.97039457097719,4.200287436644031,3.6975117419497674,1.7818288008009142,3.3574236498195957,0.39762532053028093,1.7964130441048565,23.9972875225705,54.87421915377841,38.552272664006516,30.876931631207913,3005.734,4.439119707502182,1.4,1,0,0.01902186501656633,1,-0.004044448935412959
B0033,127,311,24.0,1.3457100861355502,67.28550430677751,4.192836775725013,3.6985069826531234,1.8799745135000576,3.360766302094452,0.39311593973460496,1.787019212781781,24.046746852555337,54.605029117345865,38.45551116751203,30.558282264790527,2993.75,4.400956062878522,1.4,1,0,-0.013697805283993558,0,-0.00370433797353078
B0033,128,313,24.0,1.3477611420854358,67.3880571042718,4.200298809538312,3.6989298808451623,1.8632410129416257,3.3594711162840047,0.39573600848157126,1.7868477486398855,23.861649637451112,54.77196645266215,38.45383838785278,30.910316815211036,2998.125,4.403357523786676,1.4,1,0,0.0020510559498856384,0,0.0011839381754580546
B0033,129,315,24.0,1.335482103134067,66.77410515670334,4.20027821207153,3.6982756226752684,1.7604885282268967,3.352476127724087,0.4036823632656855,1.794291130556876,23.80835983507201,55.081324460303485,38.59571101696619,31.272964625231474,2990.859,4.399095641877471,1.4,1,0,-0.012279038951368948,0,-0.0039478932890315566
B0033,130,319,24.0,1.353154941842234,67.65774709211169,4.192514367451183,3.696235576527621,1.8980864731881966,3.3599659156305464,0.39221309090107487,1.7787288593777348,25.018212536384507,56.28817834549751,39.84838963202564,31.269965809113007,3024.453,4.4241660024360066,1.4,1,0,0.01767283870816705,1,0.002553783087851302
B0033,131,321,24.0,1.3709677706044292,68.54838853022146,4.19294556405614,3.6933978977788144,1.765463647928582,3.352934086228004,0.395712714382974,1.7964190748540645,26.5789588253251,57.273543680267444,40.8588418858713,30.694584854942345,3030.765,4.476529429377723,1.4,1,0,0.017812828762195254,1,0.002311975836977087
B0033,132,323,24.0,1.357426672491866,67.8713336245933,4.199991227798003,3.6936366493100854,1.7789329307031558,3.343287590707508,0.40255144015526895,1.8052197287597738,25.824609859809243,57.229192207488595,40.645674557350794,31.40458234767935,3020.813,4.45709643159781,1.4,1,0,-0.01354109811256321,0,0.0023433172712631566
B0033,133,325,24.0,1.3443678821106904,67.21839410553451,4.199721786449104,3.6951351889189463,1.9751406850610134,3.3304566806630636,0.41225923063656894,1.8050862401983079,24.628591970930444,57.19704022437858,40.22816795562337,32.56844825344814,2998.156,4.3698068514774295,1.4,1,0,-0.013058790381175633,0,-0.0006786519949490977
B0033,134,327,24.0,1.33005823859453,66.50291192972651,4.19871242892298,3.6947568292624613,1.7718580087129037,3.320924665615561,0.421376906961979,1.8114911161465173,24.087009042742764,57.01987269382395,40.06014962782639,32.932863651081185,2986.766,4.352057863582217,1.4,1,0,-0.014309643516160264,0,-0.001084772907907361
B0033,135,331,24.0,1.4033641858066626,70.16820929033312,4.17727346487854,3.690691920205501,1.9154948072138342,3.340032080385694,0.3945176774652356,1.8025490371702977,24.765977304913523,55.93330356332492,40.062941403566036,31.167326258411396,3032.328,4.4630797262272655,1.4,1,0,0.07330594721213246,1,0.010041848792885721
B0033,136,335,24.0,1.3865570950229378,69.32785475114689,4.191445596329994,3.6927611324810585,1.9395710043147303,3.365998712772332,0.3819533922165759,1.7877554107698523,25.837379779917946,56.299084505467846,40.262388264621016,30.4617047255499,3047.703,4.5117061915929195,1.4,1,0,-0.016807090783724776,0,0.0031178648837017152
B0033,137,337,24.0,1.3704138176872631,68.52069088436316,4.19282190457564,3.693010851429681,1.9213252989145688,3.3457011047959266,0.3998232849660851,1.7957587291291346,25.2227917149786,56.50951504855041,39.997401224885536,31.28672333357181,3034.968,4.450871182376313,1.4,1,0,-0.016143277335674666,0,0.002597429039079424
B0033,138,339,24.0,1.325319393635713,66.26596968178565,4.2003206248142115,3.69574712854625,1.9978451295419197,3.346323103330572,0.40450221346117554,1.794492335579572,24.472552841440898,56.69165778744567,39.574089613864224,32.21910494600478,3011.7339999999967,4.404460805215586,1.4,1,0,-0.045094424051550064,0,-0.003809697694995462
B0033,139,341,24.0,0.8439684993200656,42.19842496600328,4.2005349328403865,3.77858123258773,1.4425192802033469,3.5025083166259967,0.41218255255752817,1.3524985291486773,24.19994758367089,55.51714083426434,35.98333032061264,31.317193250593448,3002.922,3.3507935995342115,1.4,1,0,-0.4813508943156475,0,-0.0972179478548929
B0033,140,343,24.0,0.29866180371583506,14.933090185791754,4.192983578510316,4.013680020801453,1.5585045696383768,3.8878704029237765,0.36017595017568677,0.40980761010481126,24.218981104397724,45.807200259053744,30.119688488829738,21.58821915465602,2986.718,0.9810005870113412,1.4,1,0,-0.5453066956042305,0,-0.2209404764181655
B0033,141,347,24.0,0.2344867974702557,11.724339873512784,4.18960689548105,4.064571052096059,1.203791745361808,3.9545425965879493,0.3591124647664468,0.326358504964012,25.680048766514137,46.034595491761756,30.940513967139797,20.35454672524762,3006.203,0.7846316285501895,1.4,1,0,-0.06417500624557937,0,-0.23041405951053645
B0033,142,349,24.0,0.20256330380725823,10.128165190362912,4.190979344710272,4.076203147892305,1.5484910888494308,3.987610232479158,0.32446435124036727,0.2716060073490726,26.35050371923943,44.981619190674095,31.002948619577534,18.631115471434665,3011.609,0.6540487523186982,1.4,1,0,-0.03192349366299746,0,-0.23357010277600096
B0033,143,351,24.0,0.23531995654070248,11.765997827035124,4.190858292815643,4.0686293153158966,1.9233358352697387,3.9673029925231815,0.3281488227609347,0.3170883747898488,25.446671381322208,44.437719613927904,30.353188245577265,18.991048232605696,2985.953,0.7592657395359419,1.4,1,0,0.03275665273344425,1,-0.21799988741900211
B0033,144,353,24.0,0.23550427837482876,11.775213918741438,4.190894892157285,4.064603817161488,1.477441018016571,3.949305726224602,0.3678516473135853,0.33378469731868937,24.511732333648254,46.16094346830902,29.92194766382464,21.649211134660767,2976.3129999999946,0.7787872168505741,1.4,1,0,0.0001843218341262831,0,-0.12169284418904736
B0033,145,355,24.0,0.4304242256752923,21.521211283764615,4.19146431605178,3.9370945938948676,1.7051348869638063,3.7530265184592335,0.41257888438562323,0.6350119541631207,24.162362850774013,51.875290776017344,32.39035931572692,27.71292792524333,2964.75,1.4814219539167108,1.4,1,0,0.19491994730046355,1,0.026352484391891452
B0033,146,359,24.0,0.46436333202696434,23.218166601348216,4.1890145295921934,3.930750719208295,0.9861339962587278,3.7437278161410794,0.42624293448578554,0.6479340462965341,24.631605023610323,51.767777887259,32.954165794905116,27.136172863648678,2969.953,1.5320038706566428,1.4,1,0,0.03393910635167202,1,0.04597530691134173
B0033,147,361,24.0,0.3994839380247729,19.974196901238646,4.191809961918757,3.9600810855726563,1.3263821081867295,3.802542903312754,0.39812032274160014,0.5493515638126133,25.741077212582653,51.02675215928651,32.988995755051256,25.285674946703857,2988.453,1.3122480442639868,1.4,1,0,-0.06487939400219145,0,0.03938412684350293
B0033,148,363,24.0,1.461469789426299,73.07348947131494,4.1904720737187295,3.6674425489435496,1.8345225826317897,3.2312787223699537,0.43391459620268436,1.925947099684237,26.690929983204757,61.13715999731606,45.33521672468352,34.44623001411131,3001.235,4.502559314170228,1.4,1,0,1.0619858514015261,1,0.2452299665771193
B0033,149,365,24.0,1.4150999545382532,70.75499772691266,4.197955168406999,3.6899840360041227,1.9860807469381487,3.337618232944289,0.3894910624653105,1.8473131233384892,25.520250180373928,56.348749401178914,40.620147730266055,30.828499220804986,2976.234,4.503773056827968,1.4,1,0,-0.04636983488804569,0,0.2359191352326849
B0033,150,367,24.0,1.383632373873956,69.1816186936978,4.199581881706975,3.692850277684523,1.8841219743920603,3.3407978157952662,0.39529303029181617,1.844518264194251,24.51824925453422,55.51777727453801,39.683995746406474,30.999528020003794,2950.39,4.460384229391349,1.4,1,0,-0.03146758066429722,0,0.19064162963973272
B0033,151,371,24.0,1.3705402893609833,68.52701446804916,4.192605373755114,3.694938681971724,1.8129527074235323,3.3451260552283553,0.39944927328036617,1.8328231495736937,24.03234391636592,54.98845662264607,39.047236578784684,30.956112706280148,2941.719,4.423235185614388,1.4,1,0,-0.013092084512972724,0,0.18123539146680379
B0033,152,373,24.0,1.3557042566115398,67.785212830577,4.200006145928445,3.6971865143782208,1.9644189853209997,3.357137371109369,0.39096896422227406,1.814347722959519,23.86501153474145,54.53862414235327,38.66855198329813,30.673612607611823,2946.969,4.399632037312117,1.4,1,0,-0.01483603274944345,0,0.1912440637173534
B0033,153,375,24.0,1.3578385793919763,67.89192896959881,4.199748662269959,3.696517888689688,1.8546413788349956,3.351453240465127,0.39674205113121525,1.8222035217148784,23.92708958292775,54.72686731387149,38.84148471879362,30.799777730943738,2936.171,4.397094916460821,1.4,1,0,0.0021343227804364595,0,-0.020726242006864525
B0033,154,377,24.0,1.3609083979571395,68.04541989785697,4.19986267410377,3.6957942641034913,1.7877573640818558,3.346026215342865,0.4016384142700474,1.8306905769975232,24.018328450267454,55.0046224518596,39.052551352201455,30.98629400159215,2927.281,4.397847253672173,1.4,1,0,0.003069818565163196,0,-0.01083831131622275
B0033,155,379,24.0,1.3495626547684758,67.4781327384238,4.199784078520709,3.6972247396889237,1.9183209167927542,3.3509794200278593,0.39584509031030446,1.8209502621473443,23.850352762005816,54.71731449617404,38.79448240276511,30.866961734168225,2924.422,4.372053658779372,1.4,1,0,-0.01134574318866366,0,-0.006813943821096036
B0033,156,383,24.0,1.1888877132486642,59.444385662433206,4.044383082216898,3.6457074414716044,1.8528656809384136,3.342644131880222,0.3702943850577201,1.5682141898556474,25.526490000718884,54.428778601713,38.509868638012954,28.902288600994115,3023.859,3.851878564488232,1.4,1,0,-0.16067494151981165,0,-0.03633051522246382
B0033,157,387,24.0,1.5041493934608645,75.20746967304322,4.193893385945015,3.66899344873017,1.9484758716380042,3.3518592869527803,0.3467701968139109,1.8878046557777053,26.506119438399306,54.890003781719805,40.15830993087354,28.3838843433205,3056.172,4.85398165772701,1.4,1,0,0.31526168021220036,1,0.02968902736986494
B0033,158,389,24.0,1.4899088638712767,74.49544319356384,4.192228643619013,3.672441459219711,1.8283531317172372,3.3468424673944153,0.3609908760712789,1.876137336259163,25.523478707409936,54.47368119654309,39.45022733421382,28.950202489133154,3045.078,4.7795816720527515,1.4,1,0,-0.01424052958958777,0,0.026414056895860093
B0033,159,391,24.0,1.475330178643193,73.76650893215965,4.199907627033468,3.6788232722541436,1.888528315752074,3.3508471294894773,0.3644213731598454,1.8659348672273262,24.762134979630645,54.12307476528604,38.94097771129498,29.360939785655397,3034.25,4.725334679151955,1.4,1,0,-0.01457868522808381,0,0.022884356137210692
B0033,160,393,24.0,1.459830765413703,72.99153827068515,4.199750237010081,3.683020291040092,1.924025874710363,3.355670268634571,0.3658244897830347,1.855665165318928,24.41380786568868,53.773029666511476,38.66654129149028,29.359221800822798,3022.609,4.6773021618096795,1.4,1,0,-0.015499413229489889,0,0.022053622129045446
B0033,161,395,24.0,1.4474169057725728,72.37084528862864,4.200007095257734,3.681766855507581,1.800492506386291,3.353308872329983,0.3715693466529247,1.8545876842709506,24.788447629981274,54.609405212648525,39.336362061944186,29.82095758266725,3028.828,4.686991047308042,1.4,1,0,-0.012413859641130287,0,0.05170583850478172
B0033,162,399,24.0,1.4676323674647154,73.38161837323577,4.193187154613999,3.6804577629949806,1.793120582655924,3.355576427429911,0.3673193359707011,1.8545835473262615,26.122139084679773,55.29324534393817,40.212462412867474,29.171106259258394,3037.875,4.712954957992438,1.4,1,0,0.02021546169214261,1,-0.007303405199229829
B0033,163,401,24.0,1.441552493165527,72.07762465827635,4.191335465387503,3.685587489325032,1.8969132609228214,3.3638323924431814,0.3669760840834832,1.8336175958984313,25.595071957019666,54.26200652741747,39.15441493084491,28.666934570397803,3023.187,4.632906092006409,1.4,1,0,-0.026079874299188344,0,-0.009671274141149943
B0033,164,403,24.0,1.418392873584403,70.91964367922014,4.2001706293322,3.688000087810126,1.8056023837774513,3.3571376570885594,0.38091265454702583,1.8420776445598062,24.16406348278754,54.01880189925328,38.472340837695874,29.854738416465743,2996.922,4.586184963342397,1.4,1,0,-0.023159619581124113,0,-0.011387461011758004
B0033,165,405,24.0,1.4031824838852518,70.15912419426259,4.199985912721998,3.6898132764595406,1.862859289057269,3.361111422960934,0.38004224182817214,1.8314804480842137,23.776630157468176,53.57147874982123,38.10278800382275,29.794848592353055,2986.469,4.5396554952267145,1.4,1,0,-0.015210389699151117,0,-0.01132965630569025
B0033,166,407,24.0,1.3911104661211642,69.5555233060582,4.200092034422385,3.6911332043278944,1.9520601805312336,3.3674136761881366,0.3748227876978567,1.8211984659153593,23.78883700143163,53.4828168564585,38.13961733869117,29.693979855026868,2979.219,4.515921981271505,1.4,1,0,-0.012072017764087617,0,-0.011261287930281716
B0033,167,411,24.0,1.4086019958134537,70.43009979067268,4.192967636550445,3.6906992096130993,1.9878541604164133,3.3717064606024185,0.3695089549839931,1.81241066299999,24.64643545165862,53.870140403015185,38.75498314355583,29.223704951356567,2995.047,4.528431023759953,1.4,1,0,0.01749152969228951,1,-0.011806074330252336
B0033,168,413,24.0,1.4137708903948947,70.68854451974474,4.200173402903593,3.6900957485282504,1.9566455890224006,3.3721296388578876,0.36794976293764514,1.8216175674206458,25.131749433131866,54.16164128030712,39.165872874745595,29.029891847175257,2989.828,4.556104966751035,1.4,1,0,0.005168894581440986,1,-0.00555632055412647
B0033,169,415,24.0,1.412472234540845,70.62361172704225,4.200367739813544,3.6906450864108473,1.8936715311451313,3.370281011025519,0.37261804054308995,1.8208743638517628,25.28376339726478,54.165344351537804,39.025069457187186,28.881580954273023,2989.391,4.543379423318453,1.4,1,0,-0.0012986558540497573,0,-0.001184127808711599
B0033,170,417,24.0,1.3831900026575588,69.15950013287794,4.200227759967035,3.6924943395111622,1.828763483963188,3.364268931307196,0.3841600945159774,1.817964724512839,24.132858253204763,53.79228026466776,38.3251245457817,29.659422011462997,2967.2810000000027,4.479464263493559,1.4,1,0,-0.02928223188328616,0,-0.0039984962455386075
B0033,171,419,24.0,1.3646098107432565,68.23049053716282,4.200007033569212,3.6947940991123094,1.9584399411299582,3.3720392126554684,0.37886648717943994,1.798635457145711,23.742849999407685,53.22509160340434,37.878182669376734,29.482241603996652,2962.609,4.42895926784493,1.4,1,0,-0.01858019191430227,0,-0.005300131075581538
B0033,172,423,24.0,1.369751365782437,68.48756828912185,4.192454644905032,3.694103480773858,1.8220675972367208,3.362230190450641,0.3897701435553071,1.8064452052591595,23.490899995421167,53.57857958784029,37.905840036253096,30.08767959241912,2957.016,4.422827921835751,1.4,1,0,0.0051415550391804565,1,-0.007770126006203348
B0033,173,425,24.0,1.3867946911071662,69.33973455535832,4.199950861106375,3.6911962581074613,1.7715995765672343,3.3636193969648573,0.3842263561014882,1.8174284963018599,24.865045453897732,54.498255010844275,39.1223902532353,29.633209556946543,2973.281,4.496394678929657,1.4,1,0,0.017043325324729297,1,-0.005395239857545686
B0033,174,427,24.0,1.3918615875742792,69.59307937871397,4.191157886642788,3.6914266805354123,1.8584436263684134,3.3703866336965356,0.3756354740453344,1.8069035214035398,25.557108785052314,54.468132892109516,39.39196447810482,28.9110241070572,2968.016,4.4762404975838725,1.4,1,0,0.005066896467113002,1,-0.004122129393313134
B0033,175,429,24.0,1.377162352180965,68.85811760904825,4.191665895078951,3.694197094424096,1.9792800716788903,3.3756959922995033,0.37298980194144354,1.7968118920638934,25.25564912949632,53.89419947351141,38.80564596554866,28.638550344015087,2959.281,4.435023809079577,1.4,1,0,-0.014699235393314192,0,-0.001205530095318741
B0033,176,431,24.0,1.3599525359390852,67.99762679695426,4.200174099897373,3.695493225426338,1.846857607499265,3.366639210990064,0.38685973625966535,1.8043699219153886,24.106756099697847,53.782251370205934,38.29516028833109,29.675495270508087,2942.797000000006,4.406211375154112,1.4,1,0,-0.017209816241879894,0,-0.000931454960834266
B0033,177,435,24.0,1.379779043170725,68.98895215853625,4.170298376292169,3.690317240506416,1.9297681149166706,3.3707194031916488,0.3734019060215807,1.786760951683061,25.711831993225427,54.80009542618075,39.482066579608755,29.08826343295532,2978.89,4.43389080506095,1.4,1,0,0.019826507231639923,1,0.002005535477657627
